0.0000000000000000	1.0000000000000000	-10.0000000003288300
0.0500000000000000	0.6067708333162069	-6.0677083337041244
0.1000000000000000	0.3681708441454039	-3.6817084423475857
0.1500000000000000	0.2233953298646047	-2.2339533001190035
0.2000000000000000	0.1355497703880048	-1.3554977063081193
0.2500000000000000	0.0822476470100096	-0.8224764741026182
0.3000000000000000	0.0499054731075048	-0.4990547376729481
0.3500000000000000	0.0302811851616936	-0.3028118624931708
0.4000000000000000	0.0183737393884089	-0.1837374118128758
0.4500000000000000	0.0111486482263634	-0.1114865118180986
0.5000000000000000	0.0067646730355584	-0.0676467790742242
0.5500000000000000	0.0041046037575946	-0.0410461178854209
0.6000000000000001	0.0024905496597113	-0.0249056289824625
0.6500000000000000	0.0015111859974120	-0.0151120782028531
0.7000000000000001	0.0009169322208976	-0.0091696819452980
0.7500000000000000	0.0005563489915256	-0.0055640829176467
0.8000000000000000	0.0003375454554456	-0.0033764320830576
0.8500000000000001	0.0002047618245500	-0.0020492296389651
0.9000000000000000	0.0001241595763781	-0.0012442520469627
0.9500000000000001	0.0000751980615257	-0.0007563593400732
1.0000000000000000	0.0000453999305110	-0.0004612173689083
