0.0000000000000000	1.0000000000000000	-10.0000000090364230
0.1000000000000000	0.3749999989457507	-3.7500000139311536
0.2000000000000000	0.1406249967493979	-1.4062500337767709
0.3000000000000000	0.0527343660480329	-0.5273438399962225
0.4000000000000000	0.0197753663244893	-0.1977541494338383
0.5000000000000000	0.0074157056496377	-0.0741583732581992
0.6000000000000001	0.0027807359964165	-0.0278109261939614
0.7000000000000001	0.0010423599385074	-0.0104332579242117
0.8000000000000000	0.0003897581472706	-0.0039237400184815
0.9000000000000000	0.0001431074745857	-0.0015019208134817
1.0000000000000000	0.0000453999295535	-0.0006458740527719
