0.000000	1.000000
0.047619	0.623877
0.095238	0.389222
0.142857	0.242827
0.190476	0.151494
0.238095	0.094514
0.285714	0.058965
0.333333	0.036787
0.380952	0.022950
0.428571	0.014318
0.476190	0.008933
0.523810	0.005573
0.571429	0.003477
0.619048	0.002169
0.666667	0.001353
0.714286	0.000844
0.761905	0.000526
0.809524	0.000328
0.857143	0.000204
0.904762	0.000126
0.952381	0.000077
1.000000	0.000045
